"status","path","kind","source_sha256","canonical_exists","canonical_sha256","exact_equal"
"??",".ai-os\staging\cloud-access-census\20260828-004509\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","59768b0abdea552dcedbd113d4ef45974f3672b67f0873df30fcfc0a8cdd4144","False",,"False"
"??",".ai-os\staging\cloud-access-census\20260828-004509\RESOURCE-ACCOUNTS.txt","GENERATED_OR_EVIDENCE","eaa76e600cabb22bfce688d0422b9a7c6d6e435fefba95b30afd0cd200d59129","False",,"False"
"??",".ai-os\staging\cloud-access-census\20260828-004509\RESOURCE-STATUS.txt","GENERATED_OR_EVIDENCE","157c4f4303d8bf6cae12e2ce940c64ff2aa505640f27d687b8a20a31473f9753","False",,"False"
"??",".ai-os\staging\kaggle-partner-resolve\20260828-012554\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","aa111a15d35d32fbb6ddc7cac414b1337d75257cd14a4a0fd514ceb50f197f58","False",,"False"
"??",".ai-os\staging\kaggle-partner-resolve\20260828-012554\KAGGLE-PARTNER-RESOLUTION.json","GENERATED_OR_EVIDENCE","2eadf6bff7072ef407a7efcc6761490856ca4807caf7bc6ad9debc3a6f70b959","False",,"False"
"??",".ai-os\staging\kaggle-partner-resolve\20260828-012554\PARTNER-CANDIDATE-DIRS.json","GENERATED_OR_EVIDENCE","319d04de78e5747127b79f17c456b08781843f5594b82ec3a9373493db910fd6","False",,"False"
"??",".ai-os\staging\kaggle-partner-resolve\20260828-012554\PARTNER-CANDIDATE-FILES.json","GENERATED_OR_EVIDENCE","9becf2da108c756fb6e9d225212dc5b60ce30077ce19f973ec31a6505c9aadec","False",,"False"
"??",".ai-os\staging\kaggle-partner-resolve\20260828-012554\PARTNER-ENV-REFS.json","GENERATED_OR_EVIDENCE","54660542f7d2ccad5b1d51d7a20788cddeea6119381c60ed2becdb930cc51f32","False",,"False"
"??",".ai-os\staging\kaggle-partner-resolve\20260828-012554\PARTNER-REFERENCES.json","GENERATED_OR_EVIDENCE","0500522ea6ddddf6994ac03901a15ce70c3e276294a54d811f95b93759cf9d82","False",,"False"
"??",".ai-os\staging\modal-install-bind\20260828-010310\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","001ba90d2458f01d41170bc3bc195b7cb91ddda69dda7158420928a5193970ba","False",,"False"
"??",".ai-os\staging\modal-install-bind\20260828-010310\MODAL-INSTALL-BIND-RESULT.json","GENERATED_OR_EVIDENCE","5301804e1f5feb01d11ba4bb3b7e801f51f7b7334ae77d093adc4eca5fe8a70c","False",,"False"
"??",".ai-os\staging\modal-install-bind\20260828-010310\MODAL-PYTHON-MODULE-VERSION.txt","GENERATED_OR_EVIDENCE","7c6af2bd1bed617a72bda1870bb71d498094ef9c8249c8157e796e4b114137af","False",,"False"
"??",".ai-os\staging\modal-kaggle-partner\20260828-012119\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","b8e0755739a7d5441b6e9baa99cd897590081c31efd0d322d83d42eb59e5a72f","False",,"False"
"??",".ai-os\staging\modal-kaggle-partner\20260828-012119\KAGGLE-PARTNER-CANDIDATE-FILES.json","GENERATED_OR_EVIDENCE","6a71ba977dd002cd4c1a5f713f83be617465a4b4bdf07009406cc4df757fcbc6","False",,"False"
"??",".ai-os\staging\modal-kaggle-partner\20260828-012119\KAGGLE-PARTNER-ENV-REFS.json","GENERATED_OR_EVIDENCE","c7fcea183b213151336e156e41e22584e2788095163df811dbeffb36b9b846a1","False",,"False"
"??",".ai-os\staging\modal-kaggle-partner\20260828-012119\KAGGLE-PARTNER-REFERENCES.json","GENERATED_OR_EVIDENCE","f6fd723d5b34e48b6157c2541ed3a8314d2d471120a688fc80fce4d608093de7","False",,"False"
"??",".ai-os\staging\modal-kaggle-partner\20260828-012119\MODAL-APP-LIST.txt","GENERATED_OR_EVIDENCE","60c6c01252014cec54d41a962361cdd49b573d3f7c8cc8501d370801f4dd7cda","False",,"False"
"??",".ai-os\staging\modal-kaggle-partner\20260828-012119\RESOURCE-ACCOUNTS-BEFORE.txt","GENERATED_OR_EVIDENCE","3d23e55fc41389c8af2229bc93463ca7d3d64667114c7040661fe141f1902f58","False",,"False"
"??",".ai-os\staging\modal-kaggle-partner\20260828-012119\RESOURCE-BINDING-DELTA.json","GENERATED_OR_EVIDENCE","276356c72dc4060b17dafa228a142175612473b222fdd1746340f2d43626aca2","False",,"False"
"??",".ai-os\staging\modal-kaggle-partner\20260828-012119\RESOURCE-STATUS-BEFORE.txt","GENERATED_OR_EVIDENCE","4008841f39452c266310d6850ce9814c22a296ccc8e3fb61b9e6604f6c2ba6e9","False",,"False"
"??",".ai-os\staging\modal-kaggle-partner\20260828-012119\RESULT.json","GENERATED_OR_EVIDENCE","7c0f2e8a8823ece972e4bb5a2fa686a13c2cd73bd2968368749e28d1b2fd642f","False",,"False"
"??",".ai-os\staging\modal-live-bind\20260828-010001\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","89edcdd70a41639d0570020515e51094e4b9a3431cfe8c509ca263c1ece62a22","False",,"False"
"??",".ai-os\staging\modal-live-bind\20260828-010001\MODAL-CONFIG-KEYS.json","GENERATED_OR_EVIDENCE","a68f50f1727413f74dc6b1fa5d327001baa1894416b6f5ff638aae77b989d278","False",,"False"
"??",".ai-os\staging\modal-live-bind\20260828-010001\MODAL-LIVE-BIND-RESULT.json","GENERATED_OR_EVIDENCE","f0e4e6797788ba8a35d00e41f505ee73a935b33759c59d469d36c70b69077b82","False",,"False"
"??",".ai-os\staging\modal-live-bind\20260828-010001\RESOURCE-ACCOUNTS.txt","GENERATED_OR_EVIDENCE","310ab133b8df2c7b138b18a543cc91b67c794bbcc0d83ccc7e3e17276f045dd1","False",,"False"
"??",".ai-os\staging\modal-recovery\20260828-011429\MODAL-APP-LIST.txt","GENERATED_OR_EVIDENCE","0891475122a25a2cecd17629cd96e83718c6a24321d6ed8e959c179b0e2cdafe","False",,"False"
"??",".ai-os\staging\modal-recovery\20260828-011429\PIP-AFTER-ENSUREPIP.txt","GENERATED_OR_EVIDENCE","16e402446ea8eea817e24adb437fd7ecb34bd99eba3bdf5090ebddce843e84b3","False",,"False"
"??",".ai-os\staging\modal-recovery\20260828-011429\PIP-BEFORE.txt","GENERATED_OR_EVIDENCE","16e402446ea8eea817e24adb437fd7ecb34bd99eba3bdf5090ebddce843e84b3","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\9ROUTER-SUMMARY.json","GENERATED_OR_EVIDENCE","3329ae3611003f91e757e66d2289affdb55d9945578403ebc7fbed6fdfde8551","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\C5-HEALTH.json","GENERATED_OR_EVIDENCE","440610316c4dcef8b6c38a45363791be717f571e15e6cbc445b782152e33040c","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\C5-SUMMARY.json","GENERATED_OR_EVIDENCE","5e3e3bb23de66d35ba6a0c2b94f1cf083fe281ef703f07264fdc05b724c717a3","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","40168d33eb106fea0e3962d5de7060c21ae1ab3463ca5a41e7bf8fd73bd8276b","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\GIT-STATE.json","GENERATED_OR_EVIDENCE","e089e87a117a075bb42b12de071a8b63e74d15a39adb55b94620b7e180185dbf","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\GIT-STATUS.txt","GENERATED_OR_EVIDENCE","f9acf31e9a842dbc58546e05ac9524fd20eeda31dbf638098f3df046ffdd2707","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\LOCAL-STORAGE.json","GENERATED_OR_EVIDENCE","bc10fe55f738754f1c374ba6f10ea7ea81979f34862e253d60472bb7337a1fa8","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\OLLAMA-LIST.txt","GENERATED_OR_EVIDENCE","eecc7af78e4bc50141bb1c1267917c48891fc6e57e77657ec1e762a3f5447bb9","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\OLLAMA-PS.txt","GENERATED_OR_EVIDENCE","5010978dd6b20db885a6b0516667cc7be9fa52a7ca791a6e56d4d0a3d39550a5","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\PROVIDER-AUTH-SIGNALS.json","GENERATED_OR_EVIDENCE","45593fdb069370eda1b2b9de244861098eeec5794735645564cb56261c35dcf9","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\RESOURCE-ACCOUNTS.txt","GENERATED_OR_EVIDENCE","21a061091cd40e28bdd374d7ecca2d761389dcd2d4d6f599d011e6c34dbc8501","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\RESOURCE-COMPUTE.txt","GENERATED_OR_EVIDENCE","1c5460bfe284688e3c26606ced1b8e79f2d2feda77c385e0811df27f40c9c833","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\RESOURCE-CREDITS.txt","GENERATED_OR_EVIDENCE","fc4404f56a21744a1f3221bc83c02ff01eca23aba83864c3141dac0713d80988","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\RESOURCE-FABRIC-FILES.json","GENERATED_OR_EVIDENCE","82a91fa3caec80590afef7877e1a5ec4f6acbe48c716653d0f17bc9e2c704267","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\RESOURCE-GPU.txt","GENERATED_OR_EVIDENCE","10d71d48055716d618b2a42f42bf057d9a8bc7f7a12d57b4d145671dadd0bd7c","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\RESOURCE-HEALTH.txt","GENERATED_OR_EVIDENCE","889d48597ba0e27f9a0edc88ba423c6b16f9f99bb18a72468b5e16fe8da6cc30","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\RESOURCE-MODELS.txt","GENERATED_OR_EVIDENCE","b4d411f39a44d5c813f312cd18f1098a68471f646b34731910b8dc0535d49b8d","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\RESOURCE-PRICING.txt","GENERATED_OR_EVIDENCE","72c074b48232fce343d8822faa2745f2a7fd41b6dd23216a3c6152c86073d132","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\RESOURCE-PROVIDERS.txt","GENERATED_OR_EVIDENCE","14dde1e968db37336f541db7f7dac89cb8a20d4e8ad3d2d5612a73baf7c52c4a","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\RESOURCE-QUOTA.txt","GENERATED_OR_EVIDENCE","3b11aabb3ac10a3753e8f257ef47622a4e31223b8d55038c98d1cecf1751380f","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\RESOURCE-RECOMPOSITION.txt","GENERATED_OR_EVIDENCE","672157d061df827ab589e2337ffccab22ce88c1835a54082e4c3cce46c4d1cfa","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\RESOURCE-SERVICES.txt","GENERATED_OR_EVIDENCE","6e924c80fce4dc8e178f61110503e6729786ea9f13ef1f704ae6118000400285","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\RESOURCE-STATUS.txt","GENERATED_OR_EVIDENCE","4a1883877d2cfcfaa5a85c058c393f9fe45ac5bcebcf4c2936c4f6208f84cf11","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\RESOURCE-STORAGE.txt","GENERATED_OR_EVIDENCE","9d40d83137486192fb1e6f26e0cd71cc534913f84419f6c61df3c59036c2a5c3","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\RUNTIME-PORTS.json","GENERATED_OR_EVIDENCE","a8dd42c43ba3cafd9bfe8932b3673fbecb1e1ee79df33070f6b33d931b2e848f","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\SNAPSHOT-SUMMARY.json","GENERATED_OR_EVIDENCE","4a7058a714a58c475ee9db335ac19909bd22cf73f16d2735d0d5a403d7beebe2","False",,"False"
"??",".ai-os\staging\operator-snapshot\20260828-000538\SYSTEM.json","GENERATED_OR_EVIDENCE","e13baedcb3e9aecaba572b60ddbd60be55e68df4b1e3aeb3b2f8511cdfcaee33","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-9ROUTER-CANONICAL-RESTORE-V2.ps1","GENERATED_OR_EVIDENCE","d2f2cb212dd5877fec159212d65bb8e7472e0604627fbcb67183084e3f4333a9","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-9ROUTER-CANONICAL-RESTORE-V3.ps1","GENERATED_OR_EVIDENCE","0f2d827490a31ec4df41a9a2b796c14203058e913d16a8daad9b43237c403073","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-9ROUTER-LOCAL-BIND-FORENSIC-FIX.ps1","GENERATED_OR_EVIDENCE","5c479c779590ba36ffd461fd0a4b6657a492c2fed4501e622ca90f1c389e3c67","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-9ROUTER-LOCALHOST-REBIND.ps1","GENERATED_OR_EVIDENCE","a6b24c7098f58fda273761291ac58e73c97bc9dc13e496479007775a4ac4325e","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-9ROUTER-PROTECTED-LAUNCHER.ps1","GENERATED_OR_EVIDENCE","5b3c312c11ea7967602ac7b2ee3b1edc3740f8479f648b2d18fc40cda5bf41fb","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-9ROUTER-RESTORE-CANONICAL-DATADIR.ps1","GENERATED_OR_EVIDENCE","1946d467b1a2f7329e46ac6349fb4e04b55e1fefb9b8656a43e12dab73633f9e","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-ACCOUNT-BIND-READINESS.ps1","GENERATED_OR_EVIDENCE","5bd994f2246fe18eed8afa4f6acd67d3d06f14c604bf3a56b953bfbd279777d1","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-C1C3-CONFLICT-SEMANTIC-RESOLVER-V2.ps1","GENERATED_OR_EVIDENCE","4a4528dd26e8ca672c3c2163b1572e6ad5fac5d6cfed060a928b4736e2630930","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-C1C3-CONFLICT-SEMANTIC-RESOLVER.ps1","GENERATED_OR_EVIDENCE","d9d32a1c87f11911d78250f3c1aec4e0f006ad881b33ab9a0661b0f2168790cb","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-C1C3-CONVERGENCE-MISSION-CONTROL-WAVE01.ps1","GENERATED_OR_EVIDENCE","2cd2f1aff9563ca42409bf5de7cfd2ddf6e9faa73e043092a78543a7c2912e3a","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-C1C3-DELTA-INTEGRATION-CLOSURE-V2.ps1","GENERATED_OR_EVIDENCE","c79143d063007bb5853b0fe10665f508f730d7fa46ad553beb0a3120313355b7","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-C1C3-DELTA-INTEGRATION-CLOSURE.ps1","GENERATED_OR_EVIDENCE","ae69790db358e73e976b61ed78b42157d52b35ea84b6126b4624079ba0157cd7","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-C1C3-INTEGRATION-ASSEMBLY-WAVE01.ps1","GENERATED_OR_EVIDENCE","076217362a4bd78a81af54ab2a22b1f4d4ee970f59ed986d1030bf61fa686402","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-C1C3-INTEGRATION-CLOSURE-V3-DIRECT.ps1","GENERATED_OR_EVIDENCE","9834cfe9eb8c7d6cc75db5b571f8b9a934a648503f09c664ed783daff205e3d7","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-C1C3-INTEGRATION-CLOSURE-V4-TARGETED.ps1","GENERATED_OR_EVIDENCE","c1ee419c9a1b9aa7917177620c28592f9053f4c0f4ea39235b4febff76a10898","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-C1C3-INTEGRATION-COMMIT-AND-PUSH-WAVE01.ps1","GENERATED_OR_EVIDENCE","182523b4f9c309fda5197b2f78341d0f5217f2fc860ab5a3524ef2ecc761a8ae","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-C1C3-LINEAGE-CONVERGENCE-PREFLIGHT.ps1","GENERATED_OR_EVIDENCE","ec9281c4f38d2ca5837ad584859ed84a99a7b23bb78f5e8fc483ddd430edc23c","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-C1C3-MISSION-CONTROL-RECOVERY-WAVE02.ps1","GENERATED_OR_EVIDENCE","0a5b7628d8c51d51b522458e294bcddb3568413e1a238f85a61767fd895dfb03","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-KAGGLE-PARTNER-RESOLVE.ps1","GENERATED_OR_EVIDENCE","1e19152340ef7061c25c9eb850ecefc9e7de505c89905c047e782c086e9eada4","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-MODAL-BIND-AND-KAGGLE-PARTNER-RESOLVE.ps1","GENERATED_OR_EVIDENCE","0cb9f47f1523a8299bbf7e2c6cd9206e8ae5f4f92cd47d1510bdcf85fe4fe44b","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-MODAL-INSTALL-AND-BIND.ps1","GENERATED_OR_EVIDENCE","eb7f5410b529877fcbe12bb72be28c386e7fa2800d2c1d46d35cf11a08c2c7e4","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-MODAL-ISOLATED-TOOLING.ps1","GENERATED_OR_EVIDENCE","7788b224a47e9171cf92883a4d1a652ca266a8b58cc47c14bdecb3538ed118ed","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-RESOURCE-FACTORY-WAVE03-LIVE-CENSUS.ps1","GENERATED_OR_EVIDENCE","226dbb9497b7e16ee1dc9f39d4d14a6e81b5a08c69e5afcaa18eb1446bc002cf","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-RESOURCE-FACTORY-WAVE04-RESERVOIR.ps1","GENERATED_OR_EVIDENCE","3d740a2f3bcc86b65376d28a41413fbdf8472f302df120e3d78f0510d2fb7ba2","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-RESTORE-9ROUTER-AND-SHOW-PARTNER.ps1","GENERATED_OR_EVIDENCE","38fca5634a9fa6dbe7d81d22f26a088c7aef653d5a5ca3b415c4609c13e241c7","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-RF-CLI-GAP-FORENSIC.ps1","GENERATED_OR_EVIDENCE","e696af301bd1678fd6c7df15a4faa3e92e595347e21c628badda4739ece49834","False",,"False"
"??",".ai-os\staging\operator-tools\RAIOS-SYSTEM-CLOSURE-AUTONOMY-PROOF-MESH-WAVE01.ps1","GENERATED_OR_EVIDENCE","45a677e43e4381efda4f607c83050b541ca665ef6cabbb49c86695d430ee8731","False",,"False"
"??",".ai-os\staging\resource-fabric-wave02\discover_auth_presence.py","GENERATED_OR_EVIDENCE","c8ff6db8ea76771fbe90ac7fa9145a311c8157040dd229151ad6e6a5e91abfc2","False",,"False"
"??",".ai-os\staging\resource-fabric-wave02\probe_lightning_basic.py","GENERATED_OR_EVIDENCE","adf7782ab9ebefbdc1158efe636503ea31fa8064398ce9f66f5ccb1b575acd7c","False",,"False"
"??",".ai-os\staging\resource-fabric-wave02\probe_lightning_cloudspaces.py","GENERATED_OR_EVIDENCE","17e5b9fe46e370da63dee289d71d6fe56270da924afa4d358f6b54570bc0beee","False",,"False"
"??",".ai-os\staging\resource-fabric-wave02\probe_lightning_project.py","GENERATED_OR_EVIDENCE","cb765ca350293467df6a8f57215307bbcd13a6ab0fb917f5a97fbdb8f585182e","False",,"False"
"??",".ai-os\staging\resource-fabric-wave02\probe_lightning_v1.py","GENERATED_OR_EVIDENCE","2aee2068febd7158be3ce55300b4a1a399ed67de0184463b9e4b3692829c81b2","False",,"False"
"??",".ai-os\staging\resource-fabric-wave02\probe_live_readonly.py","GENERATED_OR_EVIDENCE","03f31187bda52ecea6e81acc0850f9b11813f17d9188dfb28da922815b5c9a68","False",,"False"
"??",".ai-os\staging\resource-factory-wave03\20260828-025403\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","75f13f9101560f28198df60dcd6610666fbe340dedd8a7b599d851664ca47b0a","False",,"False"
"??",".ai-os\staging\resource-factory-wave03\20260828-025403\KAGGLE-C1-DATASET-PROBE.txt","GENERATED_OR_EVIDENCE","1a905e8500e416d4c941926967b3c92f8550ba3729c21c6ade2dc689cbc0039b","False",,"False"
"??",".ai-os\staging\resource-factory-wave03\20260828-025403\MODAL-APP-LIST.txt","GENERATED_OR_EVIDENCE","ae14bac6b73362cf93c8b04e1a7597d381317eb8e710a28d592d5e2d23b2766d","False",,"False"
"??",".ai-os\staging\resource-factory-wave03\20260828-025403\MODAL-VERSION.txt","GENERATED_OR_EVIDENCE","b7628a196ad679a64489ae276f4046ead453efd3909e10c5cd113f77106c706b","False",,"False"
"??",".ai-os\staging\resource-factory-wave03\20260828-025403\RESOURCE-FABRIC-ACCOUNTS.txt","GENERATED_OR_EVIDENCE","1e0315e38edbf8f94c927f7895b105a45de9c88d15f4baa693c8a61ba64f34cc","False",,"False"
"??",".ai-os\staging\resource-factory-wave03\20260828-025403\RESOURCE-FABRIC-STATUS.txt","GENERATED_OR_EVIDENCE","20b160ce5545cbe0fd802067d44f37a8e73e1359f15de7fac7f3433dc79a5f45","False",,"False"
"??",".ai-os\staging\resource-factory-wave03\20260828-025403\RESOURCE-FACTORY-WAVE03.json","GENERATED_OR_EVIDENCE","6d288a8b20f94e24750222c692b5585ce6c533247c31f2a67c7ca7093ace5890","False",,"False"
"??",".ai-os\staging\resource-factory-wave04\20260828-025912\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","ba3a79af4c86fd934729598d32c91f21f71a4f715ef92dd0fd4c3b42e577b14d","False",,"False"
"??",".ai-os\staging\resource-factory-wave04\20260828-025912\NEXT-BINDING-PRIORITY.json","GENERATED_OR_EVIDENCE","473d0b7d1b8ba4ebafe3d72c1c8d65aabfccb1dc843744aa6dae6528cbb49004","False",,"False"
"??",".ai-os\staging\resource-factory-wave04\20260828-025912\NOMADIC-FAILOVER-MAP.json","GENERATED_OR_EVIDENCE","e498820a03d74259e22ed064c147ddb261a3df498a9b1b0850f725a9d2f1ee0f","False",,"False"
"??",".ai-os\staging\resource-factory-wave04\20260828-025912\PLACEMENT-POLICY.json","GENERATED_OR_EVIDENCE","10acbba9d07237e76d15378eb2526d595504fdd5c59a07357905405a8cfff2db","False",,"False"
"??",".ai-os\staging\resource-factory-wave04\20260828-025912\REPORT.txt","GENERATED_OR_EVIDENCE","02bad8c66299185224046fd6506e6dd4646d07ffe9754630fd785331d3360d6d","False",,"False"
"??",".ai-os\staging\resource-factory-wave04\20260828-025912\RESOURCE-CAPABILITY-MATRIX.json","GENERATED_OR_EVIDENCE","5e907842bb7ee32f662f99e11d454bc5167b826380ce0c4bed15e0fc218d678a","False",,"False"
"??",".ai-os\staging\resource-factory-wave04\20260828-025912\RESOURCE-FACTORY-STATE.json","GENERATED_OR_EVIDENCE","b2afffe21504db754d60d301c6fd625aa67559626789e367b4e946bcbfe13993","False",,"False"
"??",".ai-os\staging\resource-factory-wave04\20260828-025912\VIRTUAL-COMPUTE-RESERVOIR.json","GENERATED_OR_EVIDENCE","d4b8a0e1efc8c109c1b8543974ce2b5179cdedab13d993f29b37ee1b4a32c56c","False",,"False"
"??",".ai-os\staging\resource-factory-wave04\20260828-025912\WARM-ASSET-AFFINITY.json","GENERATED_OR_EVIDENCE","58da40820319928912c45ec14aca0cc8b8a13fb9c1958e0a177021216385ab6c","False",,"False"
"??",".ai-os\staging\resource-factory-wave04\20260828-025912\WAVE03-STRUCTURAL-REPAIR.json","GENERATED_OR_EVIDENCE","bc15ed67be6672d025dbf2512d8d6c9b82145da3ebbcf39b4a422201f1f92139","False",,"False"
"??",".ai-os\staging\resource-factory-wave04\20260828-025912\WORKLOAD-CLASSES.json","GENERATED_OR_EVIDENCE","ad4f1687c8d1ef1fb54e127c2ce9a38edd460580c841df9596d80b65dcb3ca0d","False",,"False"
"??",".ai-os\staging\rf-cli-gap-forensic\20260828-142316\CLI-HELP.txt","GENERATED_OR_EVIDENCE","44419027ce9712b1782d84c22833f552fe524a187b2f5d0b47c03db9fbb36bd3","False",,"False"
"??",".ai-os\staging\rf-cli-gap-forensic\20260828-142316\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","002b284d04e44d456bcdc57206af0b9060d9398d8efb0c95c7ca63be71df668e","False",,"False"
"??",".ai-os\staging\rf-cli-gap-forensic\20260828-142316\LOCAL-CLI-RELEVANT-LINES.txt","GENERATED_OR_EVIDENCE","7d09ab4f3d1e222148ca9e7322702bb4d9b7e078c777c7b3671a2237a6e5827b","False",,"False"
"??",".ai-os\staging\rf-cli-gap-forensic\20260828-142316\PARAMETERS.txt","GENERATED_OR_EVIDENCE","0e2ca183a9d8fcfa923ef5074d29877b3d555777196bb8253d6d4338d4d235da","False",,"False"
"??",".ai-os\staging\rf-cli-gap-forensic\20260828-142316\RESOURCE-EXPLAIN-CONTROL-ERROR.txt","GENERATED_OR_EVIDENCE","2013a7d3386eda430f6f1293c41eb763d5c04cc629f2e538a4592fc6cd4d5ea5","False",,"False"
"??",".ai-os\staging\rf-cli-gap-forensic\20260828-142316\RESOURCE-PLACEMENT-CONTROL-ERROR.txt","GENERATED_OR_EVIDENCE","d2c70a8a03e83cf1928ffe4d7fcccd077c65b87ad823323f85d076b8580ffff6","False",,"False"
"??",".ai-os\staging\rf-cli-gap-forensic\20260828-142316\RESOURCE-PLACEMENT-GPU-BURST-ERROR.txt","GENERATED_OR_EVIDENCE","8edc4719d2c1fc7bf5cf87c815819bb9fc10da9820b7fcbacb236448db809846","False",,"False"
"??",".ai-os\staging\rf-cli-gap-forensic\20260828-142316\RESOURCE-PLAN-CONTROL-ERROR.txt","GENERATED_OR_EVIDENCE","bee2098d7a973a52de803fcb9baaa096a5e8ac0a81356afc8db9a37cb9039c4e","False",,"False"
"??",".ai-os\staging\rf-cli-gap-forensic\20260828-142316\RF-CLI-FORENSIC-SUMMARY.json","GENERATED_OR_EVIDENCE","0e96b3c4125096b410b13840f3805f8bf48c662c81c214c628c9b654c6d9b793","False",,"False"
"??",".ai-os\staging\rf-cli-gap-forensic\20260828-142316\WAVE05-CLI-RELEVANT-LINES.txt","GENERATED_OR_EVIDENCE","d1db53df7c06e64285b1363e9f912dd280683d585cf04e35384c30cb320d382d","False",,"False"
"??",".ai-os\staging\rf-cli-gap-forensic\20260828-142316\WAVE05-RAIOS-RESOURCE.ps1.txt","GENERATED_OR_EVIDENCE","d84880db636c8907f09e90f5464f5cd8d913736cfc94aea37b29e73e1790aeb7","False",,"False"
"??",".ai-os\staging\system-closure-wave01\20260828-140550\01-GIT-LINEAGE.json","GENERATED_OR_EVIDENCE","d0ced212f96d9098e3c6bfd9a105740de5c51534cb82cf48a9a90d0b3498d2dc","False",,"False"
"??",".ai-os\staging\system-closure-wave01\20260828-140550\02-LIVE-RUNTIME-SURFACE.json","GENERATED_OR_EVIDENCE","0cd978dc8c638d914a7b827c6908b7033892bd468a22c08f246af892844092ef","False",,"False"
"??",".ai-os\staging\system-closure-wave01\20260828-140550\04-RESOURCE-FABRIC-SURFACE.json","GENERATED_OR_EVIDENCE","26e9e8ad094093066c759cad097a6a0934b1d4e08dd92f49321a3edceef813e9","False",,"False"
"??",".ai-os\staging\system-closure-wave01\20260828-140550\05-CAPABILITY-LOCATOR.json","GENERATED_OR_EVIDENCE","c99730c842a6672610467efd35b01cf411d8a2afa1f736589f69487c3be17a34","False",,"False"
"??",".ai-os\staging\system-closure-wave01\20260828-140550\06-WHOLE-SYSTEM-PROOF-GRAPH.json","GENERATED_OR_EVIDENCE","1dadf368ac1dd16714f4df2ced37a9557d78ca37877dfe3b35fb73f83dc4cf68","False",,"False"
