"path","extension","sha256","bytes","duplicateRegisteredLocations","classification","inspection","zipEntries","zipUncompressedBytes","entryExtensions","safeTextSignals","owner","sor","treatment","reason"
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40589\api-v1-jd-40589.json.gz",".gz","59D1AA6B02D2358C16FA9E4FBEFF523A3BD10EBD38C7C371911FA8335E7BDCBF","598","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40589\api-v1-jdf-40589.json.gz",".gz","826BAB057A3929F41189BC51AFA0A1752695E63CCF20E128CA6129E9E3321FC2","856","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40589\api-v1-jdl-dn-emotions-l-2-dv-3.json.gz",".gz","19E6B2A2A8FEC5403C146642A4DC2E077D66A3A1AC87E8239BD1DD31C928AB9C","315","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40589\api-v1-jdl-dn-emotions-l-2-s-act-.json.gz",".gz","4DA63A60163340B6E18922ABFE7F1F2A7A7DA23DA63C269324985D61FFAA6075","318","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40589\api-v1-jdq-40589.json.gz",".gz","D0F7973193EB35D19E99D1D8BCA3C7F3A8B8D0410508AF34AD571AEE8EC5AB05","913","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40589\data-v1-dl-4644182.arff.gz",".gz","2C4226550827CEFF3509C67179C473E14385CEE206536362E57C5E0DFC7751BF","4344","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40675\api-v1-jd-40675.json.gz",".gz","A787772D60FBFCC21A0E96FD81906F03542E0B942D19DCC95DAE47498953A4FD","323","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40675\api-v1-jdf-40675.json.gz",".gz","D48D9679789D6BAF7D0D3C346E3576D7589B663C3640942F9C1DBA76E355FAAA","307","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40675\api-v1-jdl-dn-glass2-l-2-dv-1.json.gz",".gz","AD0A4A5477605380F8819CE840DBB928A3D084267C512F6CB50D5BE2F7C76BC2","85","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40675\api-v1-jdl-dn-glass2-l-2-dv-1-s-dact.json.gz",".gz","21ED1ECC5D874956E951A9361F251AFB2165ADDA92798C89CA5E2F97AE80DD8F","317","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40675\api-v1-jdl-dn-glass2-l-2-s-act-.json.gz",".gz","141BA630E039EA44BBAEF92A288E2D964FC3AA2EF805A9723B4AAC738A26A627","88","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40675\api-v1-jdq-40675.json.gz",".gz","88FCDC3A6FED5697F36DC262F69BFFFB814767CE336FF28A21DEF3AAC937B08C","886","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40675\data-v1-dl-4965250.arff.gz",".gz","543D0887312F43D9F65A7E1D08BE78A2436369F632D7382B4134CEBB525A48A3","3000","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40945\api-v1-jd-40945.json.gz",".gz","02882C6B02C4E068EF2B16F37F33AE3D5E9DD17CA29D01662C6924E16427EB5D","437","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40945\api-v1-jdf-40945.json.gz",".gz","95F0938DFDF1B87D0FFC4D526F2C91E097EF7689480B693970126D908F291030","320","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40945\api-v1-jdq-40945.json.gz",".gz","9C7E5A46554AB6A8121832DC0CD9F7A60F5034CEF1A5A7D61346BBD912516B54","1042","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40945\data-v1-dl-16826755.arff.gz",".gz","516E961F519876E5F89B339A0364A08DD64160AC3A4D76D5EC62955BFD6D6CE5","32243","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40966\api-v1-jd-40966.json.gz",".gz","36C63C3AC8C9DB59910ACBF4C772CD53040CCD0EAC0B0452611DD7AD8DA50474","1660","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40966\api-v1-jdf-40966.json.gz",".gz","8ADAC8E2F8CBCBFA9677ACDD4927A961430465D2C99401832160BE455CFACED8","3690","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40966\api-v1-jdl-dn-miceprotein-l-2-dv-4.json.gz",".gz","F0C203B4627175CEBBF527D81917A499911AF915F6F2F46EE7248428A948D603","325","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40966\api-v1-jdl-dn-miceprotein-l-2-s-act-.json.gz",".gz","301396B4A42C814B1A15038DDFCBCF5C8590501231747D0DC2A500B84B2FD0DF","328","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40966\api-v1-jdq-40966.json.gz",".gz","3DEE83987FFFA8EC20E23B3CABC00D42BEB7A469AF6BD803909998C1687FA634","934","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_40966\data-v1-dl-17928620.arff.gz",".gz","1C5FD93FFEC7DEB63A940FD698534DD7EBB7DB349FC183930041CBF17E60E2CC","6471","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_42074\api-v1-jd-42074.json.gz",".gz","4FCB215595BB8223321943F0DF50F5A5013445BF1819D53D3CB5BFA90D9E79C0","595","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_42074\api-v1-jdf-42074.json.gz",".gz","38B74E7F02A61FF55BCFAC4D87103D5BFFC43FEBB0C019D9AAA162F8F7693068","272","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_42074\api-v1-jdq-42074.json.gz",".gz","8742A74BD5BC120ACD9186C8A8737CB420ED9B009FADE00B24E7CE5217797F2C","722","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_42074\data-v1-dl-21552912.arff.gz",".gz","F623E777C0A36AE6C82FAE10A7C2088CB383298EA244595BF8DC95449C9BE4C4","2326","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_42585\api-v1-jd-42585.json.gz",".gz","7CCBF138E0663895F9CF511136BC6395C153F6238AF2EACB6A367E86E15D1A71","1492","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_42585\api-v1-jdf-42585.json.gz",".gz","0985045A454C8186B4E690EBEFB6CEA1EF7C13292C98D50ABDA470A0FF3AD425","312","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_42585\api-v1-jdq-42585.json.gz",".gz","3736E7FEB7AD30C68675C2C4E48A9FB262E80308C9083B100DDD0339DA1FC282","348","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_42585\data-v1-dl-21854866.arff.gz",".gz","C8D00C6690576A9EC39E1CB77054E13296BE0FDEBAB0FB35A64A0E8627B6E6F3","4519","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_561\api-v1-jd-561.json.gz",".gz","A1D38FDD601B67BB9C6D16152F53DDF166A0CFCFEF4FA86438E899BFE449226C","1798","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_561\api-v1-jdf-561.json.gz",".gz","407424FB79CC30B8E9FF90900B3BF29244AC7F3797F278B5BE602843F959B4EE","425","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_561\api-v1-jdl-dn-cpu-l-2-dv-1.json.gz",".gz","0703B0AE20B9FF75087DC601640EE58F1C2AD6768858EA21A245151DA9BA8E4C","301","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_561\api-v1-jdl-dn-cpu-l-2-s-act-.json.gz",".gz","70D4596AD879547863109DA8675C2B789D07DF66B526D7EBCBCE9616C4C9B94C","347","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_561\api-v1-jdq-561.json.gz",".gz","8743B2D93D2C62A82FB47E1FBC002B97E25ADCFB5BF1FCB26B58AD0BED15BD48","1074","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_561\data-v1-dl-52739.arff.gz",".gz","E96142B5E00DFEC2617B0C22D7192B340AE2C28EC3FFC3A894C5BE746B970A59","3303","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_61\api-v1-jd-61.json.gz",".gz","A5C7E79AA41EF580838FB9FC1906280F076C47BE1741FDDD5004DDB500EB57FE","898","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_61\api-v1-jdf-61.json.gz",".gz","33CBD6AE945BA04969370AB35604E9363C87256393493382B5118A89D59386D6","268","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_61\api-v1-jdl-dn-iris-l-2-dv-1.json.gz",".gz","0BCE20AAE7FD903796D96D5B3A3677B7058FBC5F3FE0996EE9D491E4EE23D132","293","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_61\api-v1-jdl-dn-iris-l-2-s-act-.json.gz",".gz","A9F4B9317997DF63ED8D2BB073A3906344C0E0BE017FD384EAEC36CED8B94BAE","330","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_61\api-v1-jdq-61.json.gz",".gz","424CD47C12A51C7BB8D8169FAC80FB5601F152BD78468B241D4B115BF7D22F20","1121","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_61\data-v1-dl-61.arff.gz",".gz","AFE4736924606638984E573235191025D419C545D31DC8874C96B72F5EC5DB73","2342","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_62\api-v1-jd-62.json.gz",".gz","7EF3551AD47D48023C5A1F1CF077047A9A4B95544BB91D4A86097F8B574F8D07","656","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_62\api-v1-jdf-62.json.gz",".gz","489B177126CB7F335CB220709233B946D3A0AD71D38BBA6D48B79187146E585A","817","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_62\api-v1-jdq-62.json.gz",".gz","278A52A52D569F07D14C6A7877B104762C77DAAC429FB1FD9817A0378D6EC634","805","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\.venv\Lib\site-packages\sklearn\datasets\tests\data\openml\id_62\data-v1-dl-52352.arff.gz",".gz","FB5830C82112F62A400C82AC1F1B5EB61C29C0A7CC72BA56D2AEFF0FAE8A60F9","1625","1","ENVIRONMENT_PACKAGE_GROUPED","METADATA_ONLY","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","Dependency/test fixture package under the Legacy Python environment; preserved as grouped environment evidence, not business content."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\E3-SOURCE-TRACE-PACKAGE.zip",".zip","B3F84A2D24085CCBA6BD260BE39CA79DBE5EE4EFEA34072F318EB06517390B88","59654","2","REVIEW_ARCHIVE_UNREADABLE","ZIP_INDEX_FAILED","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","ZIP index could not be safely read: Unable to find type [IO.Compression.ZipFile]."
"C:\Users\Ghanam\OneDrive\projects\Greeny-Life\GreenyLifeEOS_Review.zip",".zip","AC2A7562954707BD5E1A19D8912D09CD0B5CE0854DDBBA5D3F2A11AB75919172","21265973","2","REVIEW_ARCHIVE_UNREADABLE","ZIP_INDEX_FAILED","0","0","","","OWNER_UNPROVEN","NOT_SOR_PROVEN","KEEP","ZIP index could not be safely read: Unable to find type [IO.Compression.ZipFile]."
